date,ticker,open,close,high,low,volume,market_cap_b
2022-11-28,GOOGL,229.03,228.74,229.56,225.53,21055831,2955.8
2022-11-29,GOOGL,225.53,224.37,230.5,217.74,41409644,3227.5
2022-11-30,GOOGL,226.78,225.47,226.35,219.26,5938035,2545.0
2022-12-01,GOOGL,220.12,219.55,226.05,215.58,19935782,2468.6
2022-12-02,GOOGL,218.87,217.45,223.56,216.17,24200329,2467.9
2022-12-05,GOOGL,212.67,211.17,214.27,206.2,12637554,1056.2
2022-12-06,GOOGL,211.93,211.01,211.72,206.23,18404434,2237.5
2022-12-07,GOOGL,204.09,204.5,208.64,198.71,10577263,2043.4
2022-12-08,GOOGL,205.49,206.16,207.99,200.39,45307362,2457.1
2022-12-09,GOOGL,207.47,209.06,209.46,208.9,35652764,1918.0
2022-12-12,GOOGL,206.52,205.69,210.36,204.33,26504478,1912.7
2022-12-13,GOOGL,204.4,206.41,212.15,203.96,14141927,2930.3
2022-12-14,GOOGL,204.56,202.87,208.89,202.11,49900297,1510.8
2022-12-15,GOOGL,206.43,205.02,210.08,200.29,9429689,3033.1
2022-12-16,GOOGL,201.45,202.28,207.56,196.24,5946116,1953.8
2022-12-19,GOOGL,204.48,205.56,209.81,202.88,8486860,1362.1
2022-12-20,GOOGL,197.86,198.3,199.41,197.07,23723160,1176.8
2022-12-21,GOOGL,194.35,194.41,194.94,189.33,15782442,2643.1
2022-12-22,GOOGL,191.82,190.21,194.92,186.41,17260089,1995.6
2022-12-23,GOOGL,191.89,191.04,196.73,186.06,7218139,2281.7
2022-12-26,GOOGL,194.52,193.23,198.14,191.37,47930711,1953.6
2022-12-27,GOOGL,195.99,194.38,200.02,193.49,18939135,1353.3
2022-12-28,GOOGL,192.65,192.47,195.08,191.76,9501425,1458.4
2022-12-29,GOOGL,182.97,182.06,182.58,178.35,22421992,2043.8
2022-12-30,GOOGL,181.01,182.25,186.96,179.23,46265977,1764.0
2023-01-02,GOOGL,184.37,185.2,185.99,179.67,28947086,1124.5
2023-01-03,GOOGL,195.04,195.46,198.92,191.21,12885093,2491.6
2023-01-04,GOOGL,195.6,193.87,194.45,188.96,48200569,1042.6
2023-01-05,GOOGL,193.19,191.36,191.39,190.64,18829633,2752.9
2023-01-06,GOOGL,191.94,192.65,196.43,187.33,15904841,2453.7
2023-01-09,GOOGL,191.83,191.72,197.06,188.44,44141556,1819.4
2023-01-10,GOOGL,198.62,196.74,202.4,192.78,44866565,2651.2
2023-01-11,GOOGL,192.52,193.64,197.27,188.25,42651982,1306.2
2023-01-12,GOOGL,191.08,192.74,195.05,190.29,43471263,2841.4
2023-01-13,GOOGL,195.96,196.2,196.56,194.72,30432796,1859.8
2023-01-16,GOOGL,196.72,197.47,200.45,193.56,39065534,2061.4
2023-01-17,GOOGL,203.7,202.18,205.47,197.55,43299134,2137.4
2023-01-18,GOOGL,199.3,200.48,204.23,196.61,42998252,1911.2
2023-01-19,GOOGL,206.6,205.67,206.26,201.94,49245864,2691.1
2023-01-20,GOOGL,197.64,199.0,200.66,195.0,34266450,2501.4
2023-01-23,GOOGL,193.66,192.7,195.64,191.6,24668513,1202.2
2023-01-24,GOOGL,198.0,197.75,203.4,196.52,31041529,2267.8
2023-01-25,GOOGL,199.54,197.84,200.38,193.87,48975870,2697.4
2023-01-26,GOOGL,200.86,201.57,204.38,198.04,11709305,2938.6
2023-01-27,GOOGL,201.65,202.04,207.34,197.12,29654186,1058.6
2023-01-30,GOOGL,203.14,202.07,205.59,199.8,7327439,1436.8
2023-01-31,GOOGL,195.16,196.83,198.54,194.63,30478369,2189.1
2023-02-01,GOOGL,196.98,196.78,198.4,192.32,11167685,2654.8
2023-02-02,GOOGL,202.75,202.28,203.41,197.29,44286602,2513.8
2023-02-03,GOOGL,203.21,202.57,205.04,198.08,49075284,2627.8
2023-02-06,GOOGL,204.6,205.41,210.64,203.93,18368624,1903.3
2023-02-07,GOOGL,206.87,208.18,208.87,206.45,17038033,2748.1
2023-02-08,GOOGL,206.09,204.07,204.54,200.84,41092815,2630.3
2023-02-09,GOOGL,208.74,207.66,209.83,204.26,31773576,3060.8
2023-02-10,GOOGL,205.71,206.42,212.14,201.9,49508350,2415.7
2023-02-13,GOOGL,205.26,205.41,209.19,200.93,17337823,1260.3
2023-02-14,GOOGL,212.63,214.28,216.51,212.75,32358702,1291.2
2023-02-15,GOOGL,218.45,216.92,220.83,216.66,35158346,1464.6
2023-02-16,GOOGL,214.12,214.23,218.4,207.99,5670961,1348.4
2023-02-17,GOOGL,213.51,214.57,217.34,211.27,11211242,2517.8
2023-02-20,GOOGL,215.21,214.79,216.69,208.44,8494156,1915.3
2023-02-21,GOOGL,220.69,222.23,224.74,219.75,29625684,1624.9
2023-02-22,GOOGL,221.77,222.47,226.57,221.54,38894604,2343.5
2023-02-23,GOOGL,231.94,232.58,235.13,231.74,6765960,3460.8
2023-02-24,GOOGL,227.44,226.7,231.33,220.15,32248817,2232.5
2023-02-27,GOOGL,224.83,226.62,228.51,225.87,29749478,2070.0
2023-02-28,GOOGL,221.35,223.25,228.04,221.26,32631962,2255.5
2023-03-01,GOOGL,220.83,221.12,225.06,216.04,47356657,2407.6
2023-03-02,GOOGL,218.28,219.11,222.06,217.83,12272722,1737.1
2023-03-03,GOOGL,216.85,216.08,218.12,214.73,10870406,2728.4
2023-03-06,GOOGL,221.82,223.75,223.83,223.07,31160264,1906.0
2023-03-07,GOOGL,229.05,230.28,234.54,226.88,49621899,3415.5
2023-03-08,GOOGL,232.84,232.21,235.29,228.66,35711557,1396.9
2023-03-09,GOOGL,229.29,230.08,230.6,223.69,13812765,2266.9
2023-03-10,GOOGL,228.32,227.03,230.34,222.5,8705884,2384.5
2023-03-13,GOOGL,229.44,230.49,234.74,230.33,10009144,1641.4
2023-03-14,GOOGL,231.83,231.95,238.69,230.36,45420313,1933.8
2023-03-15,GOOGL,233.63,231.35,232.06,224.78,43502118,3302.0
2023-03-16,GOOGL,232.02,233.94,234.73,227.15,9702840,1659.6
2023-03-17,GOOGL,240.45,238.21,242.99,236.63,39926273,2465.7
2023-03-20,GOOGL,238.97,237.55,241.8,232.67,30249954,2455.1
2023-03-21,GOOGL,235.42,233.91,240.8,229.78,39352580,1402.9
2023-03-22,GOOGL,229.14,227.88,230.42,221.31,21346078,2530.9
2023-03-23,GOOGL,227.35,229.09,235.44,222.76,46850302,2765.5
2023-03-24,GOOGL,238.5,239.31,242.12,237.45,32066199,2803.9
2023-03-27,GOOGL,233.61,234.13,237.55,234.06,14626529,2149.0
2023-03-28,GOOGL,238.41,239.4,244.9,237.71,18160045,1391.9
2023-03-29,GOOGL,233.95,236.26,239.29,232.08,49477544,2291.3
2023-03-30,GOOGL,232.96,234.1,240.36,230.53,31962903,1394.5
2023-03-31,GOOGL,237.94,238.5,245.25,235.56,20502583,2684.7
2023-04-03,GOOGL,239.3,237.35,239.31,233.83,48141079,1596.0
2023-04-04,GOOGL,239.66,238.61,243.01,236.31,20804883,1942.0
2023-04-05,GOOGL,240.66,239.78,241.33,235.6,13467859,1218.8
2023-04-06,GOOGL,238.86,236.64,239.7,236.42,11314558,2573.1
2023-04-07,GOOGL,239.54,240.98,246.69,239.42,10067321,3402.8
2023-04-10,GOOGL,239.29,240.76,245.19,240.65,44707844,3506.8
2023-04-11,GOOGL,233.5,234.23,234.98,228.53,27522270,3029.2
2023-04-12,GOOGL,228.55,230.16,234.72,225.49,20354093,2674.3
2023-04-13,GOOGL,216.17,216.32,221.59,210.84,40547672,1220.5
2023-04-14,GOOGL,215.28,216.61,220.87,215.66,16370583,1791.7
2023-04-17,GOOGL,222.56,222.4,223.81,221.14,39813649,1435.1
2023-04-18,GOOGL,217.7,217.85,222.92,213.52,33489807,1198.7
2023-04-19,GOOGL,220.96,220.49,221.49,219.36,20995225,1723.2
2023-04-20,GOOGL,223.98,222.46,222.79,218.43,21650159,1745.9
2023-04-21,GOOGL,221.01,219.2,224.14,213.05,37160935,2251.9
2023-04-24,GOOGL,227.93,226.11,228.24,223.22,27533987,2237.5
2023-04-25,GOOGL,224.75,224.95,226.34,223.3,25310121,3280.9
2023-04-26,GOOGL,233.13,234.25,239.05,233.83,34855624,3212.2
2023-04-27,GOOGL,228.26,226.78,229.23,224.06,12031760,2348.3
2023-04-28,GOOGL,224.41,225.63,230.66,222.43,23505231,1734.6
2023-05-01,GOOGL,227.26,225.02,225.5,218.56,14776583,3310.2
2023-05-02,GOOGL,227.06,224.9,229.32,224.09,14628277,3310.7
2023-05-03,GOOGL,226.59,228.22,228.91,222.14,30790756,2923.4
2023-05-04,GOOGL,243.69,244.34,251.51,240.19,11770184,2360.2
2023-05-05,GOOGL,247.53,246.65,252.81,242.64,31712307,1892.6
2023-05-08,GOOGL,247.56,246.84,254.14,239.8,44893880,2622.2
2023-05-09,GOOGL,240.36,241.56,248.48,237.82,19926061,1646.2
2023-05-10,GOOGL,231.48,232.67,238.48,229.98,46096052,1703.1
2023-05-11,GOOGL,236.45,238.25,238.3,234.73,49923811,2847.0
2023-05-12,GOOGL,234.83,235.73,241.93,234.19,5693682,3104.3
2023-05-15,GOOGL,247.42,248.41,249.52,242.64,26086091,2297.5
2023-05-16,GOOGL,251.77,252.84,254.14,251.03,49554940,3230.7
2023-05-17,GOOGL,253.61,254.65,256.52,248.67,11151278,2677.2
2023-05-18,GOOGL,257.28,256.74,262.17,254.27,18154999,2131.7
2023-05-19,GOOGL,259.84,258.9,261.61,252.78,21845126,1998.9
2023-05-22,GOOGL,253.3,255.4,261.76,254.28,14888763,1442.4
2023-05-23,GOOGL,247.86,246.68,248.25,242.2,7886086,1791.6
2023-05-24,GOOGL,245.49,244.06,249.95,238.25,20116123,1547.9
2023-05-25,GOOGL,241.96,244.04,251.3,241.52,29394342,3088.3
2023-05-26,GOOGL,242.61,240.97,246.8,233.86,13406355,2783.0
2023-05-29,GOOGL,234.34,234.92,241.85,232.56,48044700,1647.9
2023-05-30,GOOGL,233.19,231.5,233.73,231.43,12095990,2352.8
2023-05-31,GOOGL,237.8,236.42,239.49,232.65,49386010,2187.6
2023-06-01,GOOGL,240.55,240.05,240.45,238.92,34167562,2170.1
2023-06-02,GOOGL,238.62,240.95,245.23,233.81,5054162,2689.3
2023-06-05,GOOGL,242.35,243.87,245.27,241.33,7416373,1983.7
2023-06-06,GOOGL,236.81,238.48,242.63,236.06,37451113,1801.1
2023-06-07,GOOGL,232.86,234.79,235.34,230.75,47562998,1685.2
2023-06-08,GOOGL,235.18,236.33,237.04,233.53,35594279,2701.0
2023-06-09,GOOGL,233.37,231.69,235.08,225.68,18023230,2693.3
2023-06-12,GOOGL,232.79,232.27,235.97,230.06,33682588,3208.4
2023-06-13,GOOGL,226.93,226.54,231.84,221.44,35518216,3176.6
2023-06-14,GOOGL,218.76,219.26,224.38,217.45,7678678,2371.3
2023-06-15,GOOGL,220.93,222.58,229.03,221.32,9937571,1383.9
2023-06-16,GOOGL,227.69,227.26,229.61,220.68,29373867,2017.7
2023-06-19,GOOGL,222.69,224.48,229.88,223.91,39046727,2968.6
2023-06-20,GOOGL,216.59,217.82,219.55,212.65,39427854,3153.9
2023-06-21,GOOGL,209.38,208.47,213.99,206.21,22444695,1930.0
2023-06-22,GOOGL,214.52,216.36,216.57,214.39,24729300,2276.6
2023-06-23,GOOGL,217.16,216.91,218.71,213.5,26184209,1927.1
2023-06-26,GOOGL,215.73,214.35,217.25,211.8,45298405,2928.6
2023-06-27,GOOGL,214.52,212.86,214.59,206.7,16748005,1657.6
2023-06-28,GOOGL,206.61,204.93,208.92,199.29,11092036,1343.7
2023-06-29,GOOGL,208.09,207.55,212.13,206.68,47328644,1456.4
2023-06-30,GOOGL,215.26,216.09,217.64,211.93,46159929,2323.2
2023-07-03,GOOGL,213.81,212.79,215.92,206.59,7888796,2208.6
2023-07-04,GOOGL,224.23,223.25,224.69,221.39,41479959,2035.8
2023-07-05,GOOGL,223.9,222.8,225.5,220.65,39379867,3324.0
2023-07-06,GOOGL,229.71,230.42,233.26,224.65,14183287,2749.8
2023-07-07,GOOGL,233.84,231.91,234.65,226.2,17829477,2214.8
2023-07-10,GOOGL,232.43,233.4,235.04,231.55,5353021,2425.6
2023-07-11,GOOGL,243.67,242.24,244.18,239.36,35100504,2798.0
2023-07-12,GOOGL,245.87,246.14,248.7,244.93,39130068,2021.4
2023-07-13,GOOGL,246.1,248.07,248.6,241.33,31229121,1368.5
2023-07-14,GOOGL,237.91,238.69,244.08,233.64,39348863,2972.8
2023-07-17,GOOGL,230.49,231.67,236.74,229.92,22885426,1645.8
2023-07-18,GOOGL,233.98,233.88,240.34,231.35,12781512,2766.2
2023-07-19,GOOGL,240.57,240.92,245.19,238.99,28172630,3165.6
2023-07-20,GOOGL,242.68,241.61,246.07,235.45,42617709,3469.3
2023-07-21,GOOGL,237.11,238.84,242.34,233.53,38953548,2917.7
2023-07-24,GOOGL,228.63,230.28,236.34,224.63,40876656,2203.8
2023-07-25,GOOGL,225.99,226.77,227.85,221.11,34785074,2382.1
2023-07-26,GOOGL,225.71,227.43,228.2,221.1,38469530,2756.2
2023-07-27,GOOGL,221.66,223.64,227.4,217.5,45668559,3146.9
2023-07-28,GOOGL,220.3,219.43,225.53,218.19,42284235,2347.3
2023-07-31,GOOGL,218.42,219.27,220.71,214.85,33282294,1475.0
2023-08-01,GOOGL,224.7,225.79,228.96,220.59,31488965,3213.3
2023-08-02,GOOGL,230.1,228.97,233.55,226.1,26957655,1572.0
2023-08-03,GOOGL,232.17,230.35,232.07,224.07,38750683,1556.3
2023-08-04,GOOGL,230.7,231.29,231.49,225.3,12794163,1282.3
2023-08-07,GOOGL,234.66,233.92,239.8,229.53,44355941,1668.7
2023-08-08,GOOGL,232.66,233.48,234.53,230.82,23894131,2599.3
2023-08-09,GOOGL,232.85,231.64,235.43,229.05,47086264,1850.9
2023-08-10,GOOGL,234.49,235.15,240.21,232.41,13033980,2060.3
2023-08-11,GOOGL,234.01,234.16,237.11,228.39,46599354,2955.9
2023-08-14,GOOGL,228.65,228.73,233.4,228.03,11127836,1716.3
2023-08-15,GOOGL,235.7,235.5,241.15,228.69,49280816,2248.8
2023-08-16,GOOGL,226.29,226.92,228.92,221.3,40620825,3302.7
2023-08-17,GOOGL,233.59,233.99,240.68,232.75,26647300,2747.1
2023-08-18,GOOGL,236.14,236.44,240.41,229.76,36331856,1307.1
2023-08-21,GOOGL,233.45,231.98,237.72,226.67,19564825,2276.4
2023-08-22,GOOGL,232.61,232.16,234.16,229.32,18400418,1289.6
2023-08-23,GOOGL,227.95,230.24,230.94,228.81,48264409,2134.3
2023-08-24,GOOGL,234.12,234.06,235.09,230.91,11509470,2601.0
2023-08-25,GOOGL,239.91,237.85,239.25,236.17,6057609,2082.4
2023-08-28,GOOGL,238.26,240.13,242.67,234.18,21798724,2203.2
2023-08-29,GOOGL,242.84,243.81,248.62,243.22,23026791,1688.0
2023-08-30,GOOGL,242.21,243.33,249.56,240.2,25475496,1580.7
2023-08-31,GOOGL,251.88,252.13,254.24,251.7,44783154,1472.2
2023-09-01,GOOGL,258.54,258.45,260.2,253.89,44458159,2655.6
2023-09-04,GOOGL,255.23,256.08,257.67,254.54,33103310,2479.0
2023-09-05,GOOGL,258.87,260.34,262.95,260.03,28404047,2344.9
2023-09-06,GOOGL,264.33,264.22,270.39,258.98,13041775,2866.6
2023-09-07,GOOGL,263.79,262.93,268.55,261.99,21702835,1512.8
2023-09-08,GOOGL,263.63,261.23,264.64,258.28,34983739,2733.8
2023-09-11,GOOGL,266.16,267.73,273.8,266.16,29883901,2646.7
2023-09-12,GOOGL,265.67,267.74,268.41,262.43,18988076,3892.0
2023-09-13,GOOGL,270.74,269.21,274.54,265.32,12531538,3980.2
2023-09-14,GOOGL,276.25,276.95,277.84,272.74,44329910,3842.1
2023-09-15,GOOGL,288.58,291.43,299.18,285.06,6753756,3927.8
2023-09-18,GOOGL,290.56,288.46,293.62,284.78,41590412,3710.5
2023-09-19,GOOGL,289.52,287.28,292.04,287.0,49826607,1771.2
2023-09-20,GOOGL,289.8,287.79,292.1,282.5,32588253,1600.0
2023-09-21,GOOGL,288.47,288.43,295.97,281.63,24187545,4151.9
2023-09-22,GOOGL,290.28,290.7,293.82,285.82,28375374,3290.7
2023-09-25,GOOGL,289.68,287.95,291.85,286.37,29017429,2414.4
2023-09-26,GOOGL,281.72,280.83,286.88,277.11,7547673,1881.2
2023-09-27,GOOGL,289.7,290.94,293.41,288.09,5825689,3653.3
2023-09-28,GOOGL,293.23,294.62,297.36,290.44,14716652,4078.9
2023-09-29,GOOGL,289.83,292.25,296.14,290.93,32712975,2315.6
2023-10-02,GOOGL,294.44,294.9,301.16,294.67,45191242,2484.4
2023-10-03,GOOGL,309.06,306.01,306.04,297.08,42072823,2140.4
2023-10-04,GOOGL,298.66,301.31,303.46,296.12,37875482,3387.8
2023-10-05,GOOGL,301.09,302.68,307.25,302.01,41675349,2491.6
2023-10-06,GOOGL,297.31,294.47,300.73,286.19,6582232,1968.2
2023-10-09,GOOGL,295.2,293.86,295.48,289.55,9196705,4175.4
2023-10-10,GOOGL,296.67,297.6,305.7,297.1,5275789,2869.2
2023-10-11,GOOGL,288.35,291.12,299.06,286.92,8372480,1776.6
2023-10-12,GOOGL,289.44,290.12,298.3,287.45,44042848,2513.8
2023-10-13,GOOGL,292.19,294.89,303.51,286.19,47644324,2561.6
2023-10-16,GOOGL,295.55,298.47,304.64,298.3,48453157,1972.7
2023-10-17,GOOGL,289.87,291.73,296.68,288.56,38273806,1986.8
2023-10-18,GOOGL,296.71,294.01,299.64,292.66,29302957,2688.0
2023-10-19,GOOGL,300.24,297.4,302.59,296.21,47898157,3495.5
2023-10-20,GOOGL,298.42,298.13,298.16,289.55,14038304,2045.2
2023-10-23,GOOGL,303.3,304.79,307.58,298.94,23924196,1825.3
2023-10-24,GOOGL,298.55,301.31,307.4,297.13,24986489,3418.2
2023-10-25,GOOGL,305.89,303.9,307.79,300.62,47910750,4071.1
2023-10-26,GOOGL,296.55,296.98,302.73,289.65,30223498,4399.3
2023-10-27,GOOGL,287.82,287.71,295.72,282.6,49948017,3105.1
2023-10-30,GOOGL,289.66,292.33,297.48,285.97,6461659,3861.3
2023-10-31,GOOGL,291.23,292.54,299.53,286.29,13744685,4311.8
2023-11-01,GOOGL,289.13,289.93,295.16,286.54,30221306,4101.6
2023-11-02,GOOGL,284.89,283.9,287.34,282.73,13147830,2964.6
2023-11-03,GOOGL,291.33,288.72,294.14,287.14,34410232,3867.1
2023-11-06,GOOGL,282.72,280.23,282.52,273.25,26779583,3368.0
2023-11-07,GOOGL,284.38,285.94,285.97,280.3,48598670,3416.8
2023-11-08,GOOGL,288.04,288.61,290.28,283.04,12642774,1749.9
2023-11-09,GOOGL,282.69,280.4,288.8,273.37,7453515,2326.6
2023-11-10,GOOGL,280.98,281.2,282.92,275.3,14039183,3583.2
2023-11-13,GOOGL,297.87,296.61,302.26,291.16,45906842,4358.8
2023-11-14,GOOGL,301.86,303.84,305.88,299.52,9106275,2845.3
2023-11-15,GOOGL,299.43,298.94,303.63,292.94,29410061,4361.0
2023-11-16,GOOGL,301.57,303.35,309.31,294.64,7988738,3190.7
2023-11-17,GOOGL,292.64,294.97,295.17,287.64,30418212,3549.5
2023-11-20,GOOGL,285.37,287.08,292.83,280.03,32605584,2618.0
2023-11-21,GOOGL,287.66,286.77,295.34,286.24,5192679,3973.1
2023-11-22,GOOGL,287.53,290.04,298.34,283.79,22191567,1716.0
2023-11-23,GOOGL,292.59,294.88,301.31,294.38,32483682,3585.3
2023-11-24,GOOGL,301.44,299.87,302.24,291.28,5084273,2550.9
2023-11-27,GOOGL,301.38,302.95,303.51,295.49,10602450,4286.3
2023-11-28,GOOGL,291.3,293.41,298.14,289.83,29457025,1757.7
2023-11-29,GOOGL,292.08,293.14,293.59,287.83,13486951,3112.1
2023-11-30,GOOGL,300.12,298.97,303.74,293.89,22430003,4011.2
2023-12-01,GOOGL,300.03,301.72,308.37,299.52,23864000,2405.6
2023-12-04,GOOGL,302.73,302.91,303.76,294.24,10022143,2081.4
2023-12-05,GOOGL,305.03,305.0,312.77,298.01,47082290,4437.5
2023-12-06,GOOGL,309.83,307.01,314.72,301.15,8270775,3281.4
2023-12-07,GOOGL,295.61,295.27,302.79,295.23,27867078,2495.6
2023-12-08,GOOGL,300.36,302.26,302.3,297.8,29998340,4004.7
2023-12-11,GOOGL,301.71,301.68,309.97,298.31,42815130,1955.8
2023-12-12,GOOGL,308.25,306.07,312.27,298.45,13539360,4366.1
2023-12-13,GOOGL,289.63,292.36,296.42,286.34,34928484,3916.6
2023-12-14,GOOGL,301.49,302.33,306.2,302.17,40276242,4224.2
2023-12-15,GOOGL,295.15,295.51,297.58,290.29,37224136,1800.9
2023-12-18,GOOGL,309.58,311.01,311.44,305.71,42235058,1631.7
2023-12-19,GOOGL,325.71,324.57,333.65,317.14,36213567,4787.8
2023-12-20,GOOGL,319.1,316.18,318.41,307.64,11672714,3800.6
2023-12-21,GOOGL,322.94,321.48,327.99,315.08,12639962,3474.5
2023-12-22,GOOGL,315.0,315.1,321.99,309.82,20238786,2500.3
2023-12-25,GOOGL,309.4,311.19,313.67,302.74,20608565,1669.8
2023-12-26,GOOGL,305.54,307.47,314.36,301.25,35070665,3741.6
2023-12-27,GOOGL,310.83,310.33,319.26,301.22,38239369,4527.1
2023-12-28,GOOGL,314.71,312.45,314.02,306.14,12760332,3441.0
2023-12-29,GOOGL,306.41,305.12,308.02,300.9,36091425,2811.2
2024-01-01,GOOGL,310.09,307.91,315.03,299.27,32950638,2264.1
2022-01-03,MSFT,206.59,204.88,205.36,201.36,28957940,2865.7
2022-01-04,MSFT,203.96,201.95,206.52,201.77,40419550,2955.0
2022-01-05,MSFT,203.63,202.79,203.28,199.15,34096877,1725.2
2022-01-06,MSFT,195.69,196.58,199.99,196.19,6574184,2495.1
2022-01-07,MSFT,198.02,197.14,202.84,196.73,39300465,2011.6
2022-01-10,MSFT,192.17,193.32,196.48,191.96,45305114,2493.2
2022-01-11,MSFT,188.92,190.08,193.5,186.27,5414255,1331.0
2022-01-12,MSFT,193.63,195.14,200.07,190.8,17811408,2848.9
2022-01-13,MSFT,194.87,195.35,195.4,191.15,10368481,1177.6
2022-01-14,MSFT,190.28,191.9,195.32,187.24,21255925,2613.8
2022-01-17,MSFT,192.39,192.68,197.97,189.78,22947647,2409.2
2022-01-18,MSFT,185.56,187.15,187.66,185.2,26912332,2415.1
2022-01-19,MSFT,190.22,188.65,190.85,186.36,27531348,2795.0
2022-01-20,MSFT,194.21,192.93,198.21,188.61,39763689,1476.8
2022-01-21,MSFT,194.42,195.56,201.1,189.81,48442491,1269.7
2022-01-24,MSFT,205.55,204.24,205.94,200.27,14754097,2217.1
2022-01-25,MSFT,195.94,196.54,200.41,190.73,7896869,1178.6
2022-01-26,MSFT,196.78,197.1,201.91,196.43,16016483,2117.5
2022-01-27,MSFT,192.96,191.93,193.59,188.53,28578839,1218.5
2022-01-28,MSFT,189.51,191.32,192.2,189.18,8312821,1319.5
2022-01-31,MSFT,190.76,191.38,191.83,186.74,46007140,993.9
2022-02-01,MSFT,200.99,200.37,202.68,198.41,31491127,1449.7
2022-02-02,MSFT,201.58,200.19,203.15,199.13,23270564,2972.3
2022-02-03,MSFT,201.02,199.94,205.73,197.03,26316100,2510.2
2022-02-04,MSFT,205.61,204.06,209.96,199.93,40941705,1450.2
2022-02-07,MSFT,204.09,203.91,205.01,199.92,46911126,1317.4
2022-02-08,MSFT,212.14,211.58,215.34,206.0,19669056,2249.0
2022-02-09,MSFT,213.15,214.49,219.65,214.31,14664172,1473.4
2022-02-10,MSFT,217.95,218.14,223.04,213.44,5894595,2271.4
2022-02-11,MSFT,212.13,210.21,212.68,206.55,48600577,2511.2
2022-02-14,MSFT,219.75,218.79,222.48,218.62,35998991,3052.2
2022-02-15,MSFT,216.86,216.0,220.76,211.4,18656541,2771.2
2022-02-16,MSFT,215.14,216.02,219.67,211.16,41764252,1318.8
2022-02-17,MSFT,214.69,213.28,217.14,208.08,29391592,1668.9
2022-02-18,MSFT,208.28,209.02,211.23,203.15,49368275,1111.0
2022-02-21,MSFT,204.78,204.12,206.39,201.95,21031171,2395.8
2022-02-22,MSFT,205.54,204.6,208.84,199.16,34560195,1595.9
2022-02-23,MSFT,194.9,196.76,199.2,193.41,26022836,2370.6
2022-02-24,MSFT,195.11,195.86,197.71,190.34,35906954,2091.5
2022-02-25,MSFT,199.51,200.11,204.34,197.33,26116022,2023.8
2022-02-28,MSFT,203.27,202.72,206.73,198.39,11333451,1331.1
2022-03-01,MSFT,205.11,204.54,209.89,200.91,12628407,2570.2
2022-03-02,MSFT,202.3,200.97,206.28,198.6,43732785,1035.8
2022-03-03,MSFT,193.22,194.75,195.29,193.07,8131180,1940.4
2022-03-04,MSFT,198.8,198.91,200.77,198.14,12669494,1695.6
2022-03-07,MSFT,198.27,197.19,197.37,195.26,41737897,2824.3
2022-03-08,MSFT,198.41,196.92,198.81,194.48,8478207,1492.4
2022-03-09,MSFT,194.61,196.21,198.06,195.47,20622507,2083.5
2022-03-10,MSFT,198.66,198.92,201.66,198.74,18326951,2242.5
2022-03-11,MSFT,206.12,206.45,206.83,203.29,41600449,1236.2
2022-03-14,MSFT,210.82,212.65,213.63,211.14,37579792,2264.7
2022-03-15,MSFT,202.89,203.02,208.43,201.59,41537401,2666.1
2022-03-16,MSFT,202.4,201.83,204.6,201.01,46670333,1057.2
2022-03-17,MSFT,194.76,196.52,202.18,192.26,44301624,1746.7
2022-03-18,MSFT,198.78,200.31,200.79,195.24,16245193,1980.1
2022-03-21,MSFT,201.19,200.38,206.31,197.02,28318322,2047.5
2022-03-22,MSFT,203.05,202.89,206.04,196.85,5077616,1212.6
2022-03-23,MSFT,199.75,201.35,205.61,196.55,45262134,2876.6
2022-03-24,MSFT,199.15,197.27,202.83,192.96,27939958,1332.5
2022-03-25,MSFT,195.12,193.93,199.1,193.07,24501512,2441.0
2022-03-28,MSFT,186.62,188.13,188.36,186.74,24140987,2813.6
2022-03-29,MSFT,182.02,183.49,188.2,180.63,42221758,2416.8
2022-03-30,MSFT,179.7,178.22,179.81,177.95,11825013,1037.2
2022-03-31,MSFT,174.38,174.61,178.95,171.86,42317900,2147.2
2022-04-01,MSFT,169.9,170.89,175.76,166.08,45422586,1374.7
2022-04-04,MSFT,172.3,172.3,174.48,168.02,21116608,1193.9
2022-04-05,MSFT,172.55,173.58,174.55,170.91,40906911,1855.5
2022-04-06,MSFT,176.37,175.0,178.34,173.37,35042325,1661.5
2022-04-07,MSFT,179.89,179.21,179.59,178.46,40001546,1335.5
2022-04-08,MSFT,179.95,178.99,179.05,174.78,7931175,2291.4
2022-04-11,MSFT,177.17,176.27,180.57,171.0,27555472,2123.7
2022-04-12,MSFT,183.02,184.29,187.88,179.23,13159663,1798.3
2022-04-13,MSFT,188.29,187.72,188.54,183.13,14200086,1386.7
2022-04-14,MSFT,187.32,188.35,190.58,186.39,24711430,2403.2
2022-04-15,MSFT,189.54,188.71,189.43,183.33,44507370,1094.2
2022-04-18,MSFT,188.53,189.87,189.99,187.75,31206675,2823.2
2022-04-19,MSFT,190.62,189.16,191.49,185.59,18358341,1234.1
2022-04-20,MSFT,188.33,189.7,190.45,184.66,15823041,1530.3
2022-04-21,MSFT,193.43,191.66,194.99,191.59,21761012,1835.4
2022-04-22,MSFT,188.29,188.95,189.99,184.1,47528563,2809.4
2022-04-25,MSFT,181.27,182.93,183.76,179.77,13385006,1580.3
2022-04-26,MSFT,174.25,175.55,177.95,171.71,20835727,1043.3
2022-04-27,MSFT,178.49,178.75,184.02,175.15,44439317,2400.9
2022-04-28,MSFT,174.79,173.23,177.33,171.46,43546299,997.2
